% Model:              Моделирование_мозга_сфера - 3.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 24 2025, 15:59
% Table:              Table 5 - MN
% rho_brain (Ω*m)        rho_scull (Ω*m)          rho_skin (Ω*m)           V/1[A] (Ω), Point: 1     V/1[A] (Ω), Point: 1     V/1[A] (Ω), Point: 1
4.5                      50                       5                        157.94758873992356       101.33554451753861       265.96121921511593
4.5                      55                       1                        92.21656936016049        44.19762476353669        66.58822295470256
4.5                      55                       1.5                      113.21995716712038       58.4033661038394         96.75614446059329
4.5                      55                       2                        128.02304522404296       69.70358823658862        125.2939443245094
4.5                      55                       2.5                      138.96134078185355       78.88634050806496        152.40489161718995
4.5                      55                       3                        147.29145217332555       86.46071823061176        178.24448996243473
4.5                      55                       3.5                      153.76598797571103       92.77768624527516        202.93751307343283
4.5                      55                       4                        158.86796431631103       98.09080883653027        226.58690141987833
4.5                      55                       4.5                      162.9279867331313        102.589554898753         249.28021401569873
4.5                      55                       5                        166.17732116361458       106.41674561339549       271.0925568452667
4.5                      60                       1                        94.40740103317773        44.95412200556946        66.91929994892631
4.5                      60                       1.5                      116.53746955123611       59.72091818973392        97.42289380496203
4.5                      60                       2                        132.3148453871317        71.59300977922821        126.37371578106888
4.5                      60                       2.5                      144.09387367355333       81.33386098606003        153.9595587713769
4.5                      60                       3                        153.15203214025905       89.44074723381621        180.32424510402052
4.5                      60                       3.5                      160.26036637076055       96.26029374643224        205.5835000537109
4.5                      60                       4                        165.9167008898063        102.04334112873312       229.8330094083794
4.5                      60                       4.5                      170.46275845383065       106.97873239310789       253.15452944575742
4.5                      60                       5                        174.14138128891813       111.21257741281777       275.6180120295307
4.5                      65                       1                        96.46413344018666        45.64298226036747        67.2087758517562
4.5                      65                       1.5                      119.67310880354736       60.928846381261685       98.00744693659522
4.5                      65                       2                        136.39222356045417       73.33513820769542        127.32275047709923
4.5                      65                       2.5                      148.99033667504284       83.60248529632621        155.3291656893529
4.5                      65                       3                        158.7639858538672        92.2165316602467         182.16037736975733
4.5                      65                       3.5                      166.49924375981996       99.51721533616578        207.92432235061756
4.5                      65                       4                        172.70800864881068       105.75374335208318       232.71059365864585
4.5                      65                       4.5                      177.74156464496866       111.1149568930059        256.59542076804945
4.5                      65                       5                        181.85164564653405       115.74624650729268       279.64455711943583
4.5                      70                       1                        98.4009354788163         46.27368816812364        67.46434395013588
4.5                      70                       1.5                      122.64506632235287       62.04137194993889        98.5247456571906
4.5                      70                       2                        140.27578561357868       74.94860806446758        128.16450686761956
4.5                      70                       2.5                      153.67246807816667       85.71304542695489        156.5463779521627
4.5                      70                       3                        164.14709571611186       94.80918306616971        183.7954761544362
4.5                      70                       3.5                      172.50022246929387       102.5710353572181        210.01264805469322
4.5                      70                       4                        179.25780020803438       109.24590567567617       235.282070324416
4.5                      70                       4.5                      184.7792224842127        115.01987872188346       259.67552676712364
4.5                      70                       5                        189.3240884082826        120.03963702104474       283.25448133843406
4.5                      75                       1                        100.22989811211434       46.85381019200506        67.69185960555558
4.5                      75                       1.5                      125.4684545459699        63.070548738026716       98.98624913406314
4.5                      75                       2                        143.98162648831288       76.44805449329283        128.9169212723586
4.5                      75                       2.5                      158.1565249780269        87.68274551530374        157.63637819565912
4.5                      75                       3                        169.31870223420574       97.23817276709892        185.26220689746825
4.5                      75                       3.5                      178.28230713260075       105.44233028640805       211.8890315536304
4.5                      75                       4                        185.5823555322719        112.53894082695109       237.59633709195788
4.5                      75                       4.5                      191.58951419179277       118.71323803375155       262.45133816374715
4.5                      75                       5                        196.56982571985708       124.11160172080878       286.51280048141376
4.5                      80                       1                        101.96143276579565       47.38968944797149        67.89588831858136
4.5                      80                       1.5                      128.15693880591166       64.02616219946233        99.40089958823407
4.5                      80                       2                        147.5249769809864        77.84623490423922        129.59410698235547
4.5                      80                       2.5                      162.4581354499388        89.52667576671521        158.6191312526455
4.5                      80                       3                        174.29456002528826       99.51986995244056        186.5865266637214
4.5                      80                       3.5                      183.8583422899967        108.14808290184052       213.58584476610656
4.5                      80                       4                        191.69552475307427       115.65133670769396       239.69183532088744
4.5                      80                       4.5                      198.1860604719463        122.2139527638656        264.96843948906314
4.5                      80                       5                        203.60152498899436       127.98098058815339       289.4711922108583
4.5                      85                       1                        103.60428729797752       47.88667507368122        68.08002757385586
4.5                      85                       1.5                      130.721386069083         64.91630817400198        99.77577536996259
4.5                      85                       2                        150.9183915075261        79.15414834339975        130.20733458408398
4.5                      85                       2.5                      166.59085526488343       91.25769768896018        159.51027281676102
4.5                      85                       3                        179.08725424333738       101.66864419353924       187.78919811412578
4.5                      85                       3.5                      189.2435189799819        110.70351854079591       215.12870995076878
4.5                      85                       4                        197.61173667762318       118.59903656046211       241.59976448841007
4.5                      85                       4.5                      204.58107947095456       125.53713401276342       267.26295755674596
4.5                      85                       5                        210.4291778212388        131.6619492741351        292.1711130919778
4.5                      90                       1                        105.16611585813753       48.349075524247105       68.24715739966683
4.5                      90                       1.5                      133.1722403014596        65.7482014646562         100.11656135721262
4.5                      90                       2                        154.17359126663152       80.38089505916763        130.76561235954046
4.5                      90                       2.5                      170.5678621583986        92.88644290024867        160.32272318786983
4.5                      90                       3                        183.71043629152484       103.69665513905323       188.8869914447195
4.5                      90                       3.5                      194.4473950168849        113.1213562614642        216.53887037402347
4.5                      90                       4                        203.34089552117695       121.39481219463286       243.34547202371522
4.5                      90                       4.5                      210.7848735256104        128.69665771873912       269.3646085381223
4.5                      90                       5                        217.06616255348382       135.17034200433977       294.6464347518412
4.5                      95                       1                        106.65375276059306       48.7806805639525         68.39961506854317
4.5                      95                       1.5                      135.51780939729846       66.52777658007449        100.42788043978607
4.5                      95                       2                        157.3005974250006        81.53465551248652        131.2763287131641
4.5                      95                       2.5                      174.3982238319791        94.422735213946          161.06680054668243
4.5                      95                       3                        188.17500851978787       105.61392397629416       189.89363855413797
4.5                      95                       3.5                      199.48382530540619       115.41368904214046       217.8331206740603
4.5                      95                       4                        208.89531775685322       124.0512245575998        244.94960561210166
4.5                      95                       4.5                      216.80980115081297       131.70565287670166       271.2978979718521
4.5                      95                       5                        223.5179241627763        138.51760602335276       296.9258487232399
4.5                      100                      1                        108.07280661802412       49.18472618213684        68.53931641176993
4.5                      100                      1.5                      137.7664456939094        67.26040508393817        100.7135922502851
4.5                      100                      2                        160.30812982055863       82.62190571200277        131.74551518376177
4.5                      100                      2.5                      178.09281947750648       95.87454124947656        161.75129673539487
4.5                      100                      3                        192.48933465220892       107.4313568279858        190.82056774758772
4.5                      100                      3.5                      204.36174852038334       117.59126201917493       219.02641632249362
4.5                      100                      4                        214.28369547939639       126.58054488412091       246.42980396979647
4.5                      100                      4.5                      222.6638154251735        134.57567053348953       273.08334591245716
4.5                      100                      5                        229.79772848564687       141.71662804090136       299.03289107911075
4.5                      105                      1                        109.42885639445795       49.563842586295394       68.66788339915719
4.5                      105                      1.5                      139.92452859193315       67.95021845501273        100.97680028998265
4.5                      105                      2                        163.20429442276588       83.64917767096424        132.17835353462755
4.5                      105                      2.5                      181.66002121472596       97.24998670327807        162.3832558529827
4.5                      105                      3                        196.66568173221646       109.15678006840803       191.67731698324218
4.5                      105                      3.5                      209.08974127102144       119.6632493969548        220.13013171014677
4.5                      105                      4                        219.51623064676798       128.9912085039261        247.80030283783242
4.5                      105                      4.5                      228.35786118082967       137.3164195375494        274.73790135760095
4.5                      105                      5                        235.91176673822028       144.77731002753137       300.9871340467599
4.5                      110                      1                        110.72640681676877       49.920487409518785       68.78662188726537
4.5                      110                      1.5                      141.99839606980976       68.6014034335077         101.22022893369291
4.5                      110                      2                        165.99689961677387       84.62111362978297        132.5789448549454
4.5                      110                      2.5                      185.10692042579046       98.55467436897982        162.96879680860488
4.5                      110                      3                        200.709809109464         110.79749434378229       192.4718098954164
4.5                      110                      3.5                      213.67681361663125       121.63707420701158       221.1547894634587
4.5                      110                      4                        224.60052969908344       131.29340645293223       249.07359660769498
4.5                      110                      4.5                      233.89580760535168       139.93768193361348       276.2763243492018
4.5                      110                      5                        241.86961826946316       147.7078440173481        302.8051614582611
4.5                      115                      1                        111.96961613772618       50.25680767056533        68.89664755237787
4.5                      115                      1.5                      143.99407447297648       69.21729593617613        101.44605123391874
4.5                      115                      2                        168.69164590024948       85.54300783546208        132.95107505809455
4.5                      115                      2.5                      188.44249744149386       99.79493433510203        163.51313017658526
4.5                      115                      3                        204.62946431724328       112.35982696102641       193.2110596451388
4.5                      115                      3.5                      218.13181464796628       123.52055598802681       222.1087325365619
4.5                      115                      4                        229.54391377273282       133.49390208707          250.25995832363014
4.5                      115                      4.5                      239.28936195189368       142.4480299657016        277.71096746030855
4.5                      115                      5                        247.67841032275987       150.5200512585133        304.50214695234104
4.5                      120                      1                        113.16210863515123       50.57447066075434        68.99894230023541
4.5                      120                      1.5                      145.91646233086942       69.80078636527358        101.65622045691609
4.5                      120                      2                        171.29529387900615       86.4186767380144         133.29758214749558
4.5                      120                      2.5                      191.67149022223043       100.9756897691222        164.02062034614988
4.5                      120                      3                        208.4314946139662        113.8503392341907        193.90076582546988
4.5                      120                      3.5                      222.4588162275429        125.32045943519469       222.9995130926946
4.5                      120                      4                        234.35450240335507       135.5994109494498        251.36857563697055
4.5                      120                      4.5                      244.54439204137918       144.85304315153337       279.05229710453
4.5                      120                      5                        253.34317787839296       153.2188195399798        306.08968816780805
4.5                      125                      1                        114.3075025426362        50.87522544109707        69.09432087366574
4.5                      125                      1.5                      147.76977427154418       70.35475637186414        101.85232138460135
4.5                      125                      2                        173.8123460969079        87.25183944057859        133.62130316618112
4.5                      125                      2.5                      194.80075691628278       102.10151384814918       164.49500029430027
4.5                      125                      3                        212.1227789031213        115.27376565270029       194.5459403465373
4.5                      125                      3.5                      226.66758039281336       127.04258145796808       223.83334477289472
4.5                      125                      4                        239.0388497524269        137.61696462898936       252.40698313883476
4.5                      125                      4.5                      249.66694675425737       147.1627062938271        280.30968481418836
4.5                      125                      5                        258.8710316947471        155.812657269947         307.5787024009148
4.5                      130                      1                        115.4085082135103        51.160309489389945       69.18347322315437
4.5                      130                      1.5                      149.558525024729         70.88131248563238        102.03584623795982
4.5                      130                      2                        176.24819992960246       88.04579995009868        133.9244655510925
4.5                      130                      2.5                      197.83564720383248       103.17591143625268       164.93957679522845
4.5                      130                      3                        215.70944894655923       116.63539244206468       195.1510746596574
4.5                      130                      3.5                      230.76179268774814       128.69268063275405       224.61595005643653
4.5                      130                      4                        243.6020694808778        139.55336100408638       253.3822942808257
4.5                      130                      4.5                      254.66407065789014       149.38097210236953       281.49108211402995
4.5                      130                      5                        264.2706834978118        158.3079649787055        308.97887248807774
4.5                      135                      1                        116.468208436172         51.43114237898229        69.26701551866586
4.5                      135                      1.5                      151.28604057323514       71.38287173833328        102.20795440882702
4.5                      135                      2                        178.60790680397736       88.80318447451813        134.2090343548768
4.5                      135                      2.5                      200.78095984505057       104.20336002133745       165.35714218445307
4.5                      135                      3                        219.1958886243922        117.93900835645712       195.71984155814215
4.5                      135                      3.5                      234.74787482135332       130.2743977661106        225.35195234705714
4.5                      135                      4                        248.05067311781352       141.41255988094656       254.3000065253977
4.5                      135                      4.5                      259.5406569562981        151.51406244042164       282.60353106746356
4.5                      135                      5                        269.54373967924636       160.71094021552807       310.29773791861567
4.5                      140                      1                        117.48906386981857       51.68880696995898        69.34547798143308
4.5                      140                      1.5                      152.95658864071424       71.86106868711673        102.36973994336415
4.5                      140                      2                        180.89438534511635       89.52703585955248        134.47671521610144
4.5                      140                      2.5                      203.64122790124998       105.18639349757464       165.75025373965565
4.5                      140                      3                        222.5881351632331        119.1889125053803        196.25559119385133
4.5                      140                      3.5                      238.63220573379212       131.7941511182243        226.0456851765187
4.5                      140                      4                        252.38884789231903       143.20020372711792       255.16541075718268
4.5                      140                      4.5                      264.30205495739983       153.56817299002958       283.65323265689335
4.5                      140                      5                        274.6984250976594        163.02531751454046       311.54290921925644
4.5                      145                      1                        118.47312681082303       51.93419507257951        69.41932380787955
4.5                      145                      1.5                      154.57278690478432       72.3176279178465         102.52213994660804
4.5                      145                      2                        183.11262124539707       90.21955781374052        134.72904143151845
4.5                      145                      2.5                      206.42201112699735       106.12907219710388       166.12099339745015
4.5                      145                      3                        225.88963326395907       120.38855585607979       196.76115724665533
4.5                      145                      3.5                      242.41718068378884       133.25387317337646       226.70064270112832
4.5                      145                      4                        256.6232954511439        144.91960823484317       255.98313601908316
4.5                      145                      4.5                      268.95413029964925       155.54634238984704       284.6454551747751
4.5                      145                      5                        279.7389751547376        165.25798131461647       312.72068347184296
4.5                      150                      1                        119.4228201166951        52.16834335850564        69.48896361835796
4.5                      150                      1.5                      156.13749420853475       72.75414521460277        102.66596238517955
4.5                      150                      2                        185.265764078375         90.88272277364698        134.96729128773052
4.5                      150                      2.5                      209.12528869701407       107.0332399273795        166.47137161508232
4.5                      150                      3                        229.10537766089243       121.54155276906516       197.23923860252836
4.5                      150                      3.5                      246.10763258782842       134.65857901109575       227.32041198822242
4.5                      150                      4                        260.756747846938         146.57699065801302       256.7570235729612
4.5                      150                      4.5                      273.4996171723228        157.45409504719098       285.5851102365021
4.5                      150                      5                        284.6704630641709        167.4141170933259        313.8361657613045
4.5                      155                      1                        120.33997273384918       52.39188622443116        69.55476436804042
4.5                      155                      1.5                      157.65362250278827       73.1720324678401         102.80196830285507
4.5                      155                      2                        187.35625534551173       91.51921639883011        135.19275786353398
4.5                      155                      2.5                      211.7555300056912        107.9011333337091        166.80309172825375
4.5                      155                      3                        232.23878749728988       122.64963730409275       197.69203482057432
4.5                      155                      3.5                      249.70942466715212       136.0106520499466        227.90765238875284
4.5                      155                      4                        264.79570019744824       148.1742615028689        257.49092374325176
4.5                      155                      4.5                      277.94397422553504       159.29543439260144       286.47638629030257
4.5                      155                      5                        289.49387360283964       169.49692352938507       314.89495545801833
4.5                      160                      1                        121.2264414978682        52.60574777026606        69.61703343478764
4.5                      160                      1.5                      159.12350086017292       73.57256518494196        102.93077032463353
4.5                      160                      2                        189.38850813118194       92.12966131165759        135.40642337511096
4.5                      160                      2.5                      214.31657378020455       108.73636973729973       167.1176773248519
4.5                      160                      3                        235.29355294043123       123.71657051182387       198.12161038373313
4.5                      160                      3.5                      253.22633082986297       137.31386744846174       228.46517556451045
4.5                      160                      4                        268.7417615301403        149.7161049341231        258.18771134163705
4.5                      160                      4.5                      282.29221651364674       161.07342967527165       287.3229172642524
4.5                      160                      5                        294.2195300544958        171.510723167114         315.9012471255561
4.5                      165                      1                        122.08358214172512       52.810458161533916       69.67606367297559
4.5                      165                      1.5                      160.55000146072456       73.95672440624529        103.05295751124024
4.5                      165                      2                        191.3645987707612        92.71642283702937        135.60921571706058
4.5                      165                      2.5                      216.81087187800824       109.53976449781774       167.41630778133742
4.5                      165                      3                        238.27401596261467       124.74484065861135       198.52983646509335
4.5                      165                      3.5                      256.65957388681295       138.57146061562298       228.99508809102946
4.5                      165                      4                        272.60007381285567       151.2043161256073        258.85028587767795
4.5                      165                      4.5                      286.54758982457406       162.79193861676384       288.12845679947884
4.5                      165                      5                        298.8466710901391        173.45822970021027       316.858921058321
4.5                      170                      1                        122.91304263673783       53.006724589969295       69.732117492778
4.5                      170                      1.5                      161.93457078154387       74.32566419664369        103.1690340359961
4.5                      170                      2                        193.28708914770885       93.28052445382008        135.80198999483588
4.5                      170                      2.5                      219.24278487126054       110.31283533484674       167.70035402336424
4.5                      170                      3                        241.18262193381025       125.73655424814217       198.91812625176937
4.5                      170                      3.5                      260.01618491346517       139.78470885150904       229.49948672272268
4.5                      170                      4                        276.37379405813846       152.64207102068488       259.48140562378626
4.5                      170                      4.5                      290.71388660548746       164.45630092386466       288.896099852967
4.5                      170                      5                        303.3797979183102        175.3441437291502        317.7716467257053
4.5                      175                      1                        123.71654446952925       53.194921915438044       69.78539679321815
4.5                      175                      1.5                      163.27947286305772       74.68031402911029        103.2794804933119
4.5                      175                      2                        195.1585236766719        93.8239530562403         135.98548625969323
4.5                      175                      2.5                      221.61361865858422       111.0590229203987        167.97090604215282
4.5                      175                      3                        244.02318730974284       126.69307861949488       199.28827993929775
4.5                      175                      3.5                      263.29634803625277       140.9578261531553        229.98026571786812
4.5                      175                      4                        280.0650880658103        154.03323823241095       260.0832595532032
4.5                      175                      4.5                      294.7930096951907        166.06511309799268       289.62810183999534
4.5                      175                      5                        307.82288006065517       177.17173405154415       318.6427168033024
4.5                      180                      1                        124.49506346059238       53.3757422993946         69.83612212981402
4.5                      180                      1.5                      164.58682009533402       75.02157066177693        103.38470139932997
4.5                      180                      2                        196.981408583064         94.34737936605694        136.1604550696898
4.5                      180                      2.5                      223.9260955056873        111.7785899863629        168.22896956534146
4.5                      180                      3                        246.79650024647833       127.61708858965034       199.6413538561286
4.5                      180                      3.5                      266.5033859872117        142.09161064177806       230.4392418387837
4.5                      180                      4                        283.67975606086435       155.37935080685082       260.6578102699367
4.5                      180                      4.5                      298.78967382729627       167.62450619828533       290.32742686970084
4.5                      180                      5                        312.17838316188187       178.94297206521045       319.4752765756989
4.5                      185                      1                        125.25014366342984       53.54963079403633        69.88448296558343
4.5                      185                      1.5                      165.85759055751834       75.35012014204412        103.4850820462615
4.5                      185                      2                        198.75769147769432       94.8521159873349         136.32739054014786
4.5                      185                      2.5                      226.1834375172429        112.47311384204079       168.47530067511877
4.5                      185                      3                        249.50842551166087       128.51051260940247       199.97859171764034
4.5                      185                      3.5                      269.6413066542531        143.1883935013297        230.87772086162445
4.5                      185                      4                        287.21953550684367       156.68301161378702       261.2070141238882
4.5                      185                      4.5                      302.7068526419498        169.13473958651215       290.99626187854795
4.5                      185                      5                        316.4513593655988        180.66029247181723       320.27124314300363
4.5                      190                      1                        125.98248785119756       53.716738509490995       69.93065015507668
4.5                      190                      1.5                      167.09435577769182       75.66680723741027        103.58091713255452
4.5                      190                      2                        200.48901701963058       95.33939153026904        136.48694296944896
4.5                      190                      2.5                      228.38721682689143       113.14406434617406       168.71077420855093
4.5                      190                      3                        252.15756303279423       129.3742713472186        200.30106826686853
4.5                      190                      3.5                      272.71284588776336       144.2510483295241        231.29723392507225
4.5                      190                      4                        290.6866000973068        157.94615919130916       261.73275996649807
4.5                      190                      4.5                      306.5455750684139        170.60107292204577       291.6365004662844
4.5                      190                      5                        320.6415589969982        182.32842223756646       321.0338869215914
4.5                      195                      1                        126.69337982860901       53.877841500335265       69.97475685929165
4.5                      195                      1.5                      168.2978334687819        75.97236065757934        103.67259734270489
4.5                      195                      2                        202.17749279731822       95.81009550743951        136.63952320623198
4.5                      195                      2.5                      230.53977130127876       113.7932319561418        168.93620095949154
4.5                      195                      3                        254.7498472595928        130.2105547361682        200.60978924630587
4.5                      195                      3.5                      275.71841653424804       145.27964576760954       231.69894943034018
4.5                      195                      4                        294.0832755917627        159.17066447908115       262.23624937079904
4.5                      195                      4.5                      310.3110452980136        172.02197663652117       292.2500338842465
4.5                      195                      5                        324.75523428401124       183.94840885230093       321.7645503086741
4.5                      200                      1                        127.3838384009376        54.03297670532869        70.01696120491464
4.5                      200                      1.5                      169.47016738523945       76.2670921948204         103.76030513480202
4.5                      200                      2                        203.82547924238173       96.26458663471479        136.78570953379995
4.5                      200                      2.5                      232.64273400996382       114.42110105959165       169.15214195655898
4.5                      200                      3                        257.28538899353504       131.02080078863457       200.9057690950417
4.5                      200                      3.5                      278.66310160324133       146.2775933941183        232.08412232055315
4.5                      200                      4                        297.41322795007613       160.35925353871696       262.719302814274
4.5                      200                      4.5                      314.0044605390177        173.403564846102         292.83838951877533
4.5                      200                      5                        328.79237862405967       185.52053778823947       322.4659971279492
4.5                      205                      1                        128.05456864095265       54.18268010076119        70.05737439431763
4.5                      205                      1.5                      170.61225909824094       76.55201343402146        103.8443806749533
4.5                      205                      2                        205.43315721667676       96.70448439802597        136.92577455479534
4.5                      205                      2.5                      234.69902520944083       115.02953164606656       169.3591699936033
4.5                      205                      3                        259.7683715687584        131.80545574213198       201.1895573267302
4.5                      205                      3.5                      281.54726936498696       147.24421079252443       232.45388915587472
4.5                      205                      4                        300.67847989787003       161.51271812492024       263.1828772653614
4.5                      205                      4.5                      317.62947058292855       174.7444773725548        293.40380623650583
4.5                      205                      5                        332.7576991667307        187.05100139439645       323.1396274169905
4.5                      210                      1                        128.70694035234834       54.327084477003474       70.09611557929978
4.5                      210                      1.5                      171.72530557717147       76.82720460244025        103.92500385556207
4.5                      210                      2                        207.0033288818753        97.13023696598624        137.060215956133
4.5                      210                      2.5                      236.71002918414072       115.61869481404415       169.55799783195857
4.5                      210                      3                        262.197331405935         132.56704558115558       201.46220364231502
4.5                      210                      3.5                      284.3750181415504        148.18322486219085       232.80885802214488
4.5                      210                      4                        303.88130347076543       162.6330506118661        263.62826660354847
4.5                      210                      4.5                      321.1871583753641        176.0469970321585        293.94679922841794
4.5                      210                      5                        336.6509501062475        188.5389396649629        323.7872331274059
4.5                      215                      1                        129.34121144022964       54.4665302244976         70.1332864150688
4.5                      215                      1.5                      172.81061953448196       77.09351047341181        104.00240365545625
4.5                      215                      2                        208.53816574644256       97.54219237010349        137.18928881585475
4.5                      215                      2.5                      238.67721379737327       116.18939354278064       169.74893723214092
4.5                      215                      3                        264.5766605429882        133.30519603315304       201.72426265790256
4.5                      215                      3.5                      287.145843706658         149.09524552709263       233.15025483901655
4.5                      215                      4                        307.02137506232555       163.7210302067475        264.0567228172091
4.5                      215                      4.5                      324.679515866502         177.31503660766646       294.46917594141826
4.5                      215                      5                        340.477197909505         189.98752788915374       324.4103649463418
4.5                      220                      1                        129.95844100848961       54.601415219962085       70.16898276172842
4.5                      220                      1.5                      173.8690068580694        77.35109731921455        104.07677562198165
4.5                      220                      2                        210.0367353823854        97.94201232384371        137.313398932452
4.5                      220                      2.5                      240.60189167607382       116.74329612906944       169.9325240830771
4.5                      220                      3                        266.9085600041826        134.0221806229949        201.97628021523406
4.5                      220                      3.5                      289.8628042603344        149.98113020078284       233.47867929724106
4.5                      220                      4                        310.10516952303595       164.77982527389375       264.4690412297844
4.5                      220                      4.5                      328.1103302734417        178.54909765920254       294.97217819024866
4.5                      220                      5                        344.2372163255961        191.3963276298332        325.01043767275917
4.5                      225                      1                        130.55926941123982       54.73175055556108        70.20329573673612
4.5                      225                      1.5                      174.90216240840923       77.6008180680598         104.14830866465078
4.5                      225                      2                        211.50224255942845       98.32945915611486        137.43283220760867
4.5                      225                      2.5                      242.48567206362733       117.28090798852418       170.1092970899826
4.5                      225                      3                        269.1922435910881        134.71857539578804       202.21882964762565
4.5                      225                      3.5                      292.5270613309153        150.841756992155         233.79494451337797
4.5                      225                      4                        313.1319984248353        165.80972567697015       264.8661380585454
